19779,18944,13230,15771,22030,16026
20228,21036,11947,12773,21626,14276
19305,21396,12017,11050,24447,10329
20184,20790,12131,13063,21687,14540
19621,18944,13362,16149,22039,16378
16957,17915,19656,22663,18320,25643
19595,18618,19120,22803,15375,23674
19946,18522,18364,21740,15639,21511
19595,18618,19190,22786,15463,23806
