17001,19902,16316,21529,21010,25670
17845,19304,14338,19067,22953,20237
19305,17906,16878,19911,21801,16193
18821,18750,16914,20781,22557,16448
18496,19330,16615,21142,22874,17125
17485,22513,14364,21722,23445,23806
16711,20210,18874,24078,19524,26197
15437,19796,18681,23524,20491,25564
17204,18416,18584,22381,19173,26628
23155,15533,18918,19885,18030,26628
