14927,13986,21757,20869,23665,25670
18874,12087,19155,16386,21986,18804
20439,11779,21265,17538,20368,16351
17582,12808,21872,19533,23384,18470
16193,17581,21889,24219,24588,24034
16518,16746,22320,23674,24412,24914
15859,18047,21239,24386,24852,25344
13125,16034,22812,23463,24808,25177
11947,16658,22021,23463,25344,25116
21696,12966,20615,19094,19489,26601
