15375,19585,14443,16755,24228,21292
18382,17774,15999,13388,21872,14663
16650,18697,15920,11999,25511,11279
18373,17783,16008,13353,21793,14769
17168,18601,14065,14109,22197,17195
13916,15964,21028,22056,21467,24984
16324,15313,22760,23234,18259,24228
17977,14522,21819,21335,16579,21424
16280,15392,22733,23208,18461,24351
16448,13687,20720,19190,16685,23472
