15006,13906,21749,20887,23612,25731
18918,12069,19129,16386,21960,18777
22030,11858,19929,16685,18883,16536
20351,11770,21318,17581,20483,16351
17529,12825,21872,19568,23472,18575
15709,18029,21256,24394,24922,25353
13485,16183,22724,23551,24781,25168
11929,16640,22056,23480,25344,25142
13740,15137,22083,22381,24931,26874
23155,15585,18848,19885,18039,26619
