18812,17432,19938,22830,19472,26109
21195,16596,16914,18786,20105,18610
22628,16218,18768,20377,18689,15885
21977,16816,19226,21080,18478,16685
19445,19691,18777,23436,21626,23542
19603,19744,19217,23920,21335,25221
19234,18469,20615,24140,19516,25371
16465,17915,21239,24078,20931,25423
18988,16148,20553,21942,19199,26962
21669,12983,20667,19076,19577,26601
