18795,18117,15015,12940,23366,17397
19375,18944,15894,11621,24157,15235
18707,16544,18223,11190,25705,10452
19357,18891,15929,11630,24113,15200
16658,14504,18812,18091,24694,21503
19375,17528,17125,15542,20412,20843
21098,17440,17037,14698,16782,20404
19419,17669,17063,15463,20395,20870
16562,14381,18909,18197,24667,21608
